"Permit Number","Status","Street Number","Street Name","Street Suffix","Post-direction","City","State","ZIP code","Added Date","Issue Date","Final Date","Building Area","Declared Valuation","Description","Application Type","Work Type","Use Code","Pre-direction","Location"
"979529","Finaled","7017","UNIVERSAL","CT",,"ROCKVILLE","MD","20855","01/07/2022","02/17/2022","05/01/2023","3,597","$250,000.00","Customer Wants To Use ePlans,Construct a Design for Life Level II, 3 story townhouse with a 2 car internal garage, deck &amp; balcony with zero step entries.,Please validate the DFL Agreement # 201901","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.14291795999998 39.139510993000044)"
"966269","Finaled","19705","GREEN VILLAGE","DR",,"MONTGOMERY VILLAGE","MD","20886","09/08/2021","10/28/2021","03/28/2022","1,728","$95,000.00","Customer Wants To Use ePlans,New Townhouse","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"995350","Finaled","9631","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","06/01/2022","06/29/2022","10/19/2022","2,176","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.19761 39.18285)"
"964031","Finaled","12214","SILVER SHADOW","ALY",,"GAITHERSBURG","MD","20878","08/18/2021","10/13/2021","07/27/2022","1,728","$300,000.00","Customer Wants To Use ePlans,Mt Prospect lot 17D FOXHALL ELITE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"897547","Finaled","20303","FLYING BOXCAR","DR",,"GERMANTOWN","MD","20874","11/21/2019","01/07/2020","05/12/2020","2,209","$89,000.00","Customer Wants To Use ePlans,contruct new townhome lot specific plans lot 37C Century Towns MPDU,
please add Dani Radoye to case for notifications and access in projectdox","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"927598","Issued","18043","WAGONWHEEL","CT",,"OLNEY","MD","20832","09/22/2020","11/30/2020",,"950","$20,000.00","Customer Wants To Use ePlans,Basement Remodel- Redo plumbing for washer and utility sink.  Replace wood framing with steel framing. Use Trusscore PVC paneling for walls and ceiling panels.  Move dryer vent from back of the house to front of the house.   Possibly replace basement stairs to meet building code.  Rewire electrical connections.   Upstairs:  Installed air return in basement and removed one air register and moved air return in attic.  Install attic stairs.  Previous Work:  Walk-in closet in master bedroom.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.080567 39.152099)"
"928855","Finaled","22036","PLOVER","ST",,"CLARKSBURG","MD","20871","10/04/2020","10/21/2020","05/06/2021","2,556","$300,000.00","Customer Wants To Use ePlans,Cabin Branch Lot 3U 20BH Hadden II","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"933046","Finaled","22124","CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","11/10/2020","12/15/2020","10/01/2021","1,852","$300,000.00","Customer Wants To Use ePlans,Cabin Branch Lot 17T 16EA&nbsp;&nbsp; Referback #922012","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"874637","Finaled","107","TRAVILAH CREST","TER",,"ROCKVILLE","MD","20850","05/07/2019","06/17/2019","06/30/2020","2,794","$194,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.211455 39.089634)"
"920205","Finaled","13138","HAWKEYE","ALY",,"CLARKSBURG","MD","20871","07/15/2020","11/19/2020","07/07/2021","2,805","$200,000.00","Customer Wants To Use ePlans,Lot 53GG Clarksburg Town Center West; IRC 2015 pure model RICHMOND II 914388","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"935119","Finaled","22707","TATE","ST",,"CLARKSBURG","MD","20871","12/02/2020","01/08/2021","06/30/2021","1,787","$116,725.00","Customer Wants To Use ePlans,LOT A047; MPDU 3 STORY TOWN; REFER BACK#916753 (BELMONT II IRC-rev); Options: INT UNIT, MPDU, BLT REVERSE, ELEV. 2C; 1 CAR GARAGE, UNIT 2 OF 5.
PROW#318407
PROW#346503","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.276261 39.229139)"
"880133","Finaled","12011","PUTNAM","RD",,"ROCKVILLE","MD","20852","06/23/2019","08/12/2019","04/21/2020","1,771","$300,000.00","Customer Wants To Use ePlans,North Quarter (Randolph Farms) lot 112 MPDU  41MR","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.103015 39.052481)"
"861726","Finaled","15602","STEAMBOAT","WAY",,"SILVER SPRING","MD","20906","12/21/2018","02/08/2019","06/24/2019","2,162","$124,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"972402","Finaled","13116","DOWDENS STATION","WAY",,"CLARKSBURG","MD","20871","10/29/2021","12/06/2021","08/25/2022","2,576","$235,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"893649","Stop Work",,,,,,,,"10/21/2019","12/13/2019",,"2,586","$300,000.00","Customer Wants To Use ePlans,Pure Model 41CH CHASE, STD END","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"870996","Finaled","20394","STOL","RUN",,"GERMANTOWN","MD","20874","04/02/2019","06/10/2019","11/13/2019","1,944","$85,536.00","Customer Wants To Use ePlans,construct new townhome with lot specific architecture with deck lot 149 Century towns please add Dani Radoye to this case to receive notifications and have access in projectdox","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"988727","Finaled","9765","SANVITALIA","ST",,"BETHESDA","MD","20817","04/03/2022","04/27/2022","03/28/2023","1,815","$300,000.00","Customer Wants To Use ePlans,Amalyn lot 25C MPDU interior referback to Permit # 977452","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"974267","Finaled","19805","COMMUNITY","TER",,"MONTGOMERY VILLAGE","MD","20886","11/14/2021","12/27/2021","05/26/2022","2,160","$95,000.00","Revision 1 - Revision from using the Triforce-Joist to now using the JSI-Ijoist. ,Customer Wants To Use ePlansCustomer Wants To Use ePlans,New townhouse","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"904552","Finaled","3224","PROVIDER","WAY",,"GERMANTOWN","MD","20874","02/07/2020","03/05/2020","10/21/2020","1,964","$178,440.00","Customer Wants To Use ePlans,CONSTRUCT NEW TOWNHOME LOT 48 Century Towns lot specific architecture with deck please add Dani Radoye to this case in projectdox for notifications and access","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"971984","Finaled","19739","GREEN VILLAGE","DR",,"MONTGOMERY VILLAGE","MD","20886","10/26/2021","01/07/2022","06/28/2022","2,376","$90,000.00","Revision 1 - DUE TO SUPPLY CHAIN FOR TRIFORCE JOIST WE NOW NEED TO USE THE JSI-IJOIST.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"983260","Finaled","9619","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","02/13/2022","03/04/2022","09/14/2022","2,160","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"873458","Finaled","5139","LONGSTONE","WAY",,"ROCKVILLE","MD","20852","04/25/2019","06/04/2019","05/05/2020","2,656","$250,000.00","Revision 873458 - add full height foundation wall poured along the front of unit including 3 foot wing wall see detailed revision explanation,Customer Wants To Use ePlansCustomer Wants To Use ePlans,North Quarter lot 67 Chase","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"919557","Finaled","5044","RANDOLPH","RD",,"ROCKVILLE","MD","20852","07/10/2020","08/26/2020","02/02/2022","1,849","$250,000.00","Customer Wants To Use ePlans,North Quarter Lot 46 MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.101111 39.05369)"
"986521","Finaled","10254","GROSVENOR","PL",,"ROCKVILLE","MD","20852","03/14/2022","05/03/2022","04/21/2023","1,620","$90,000.00","Customer Wants To Use ePlans,NEW TOWNHOME - FOUNDATION CONSTRUCTED UNDER AP# 933411","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.10361 39.02503)"
"903529","Finaled","14307","SUMMIT VIEW","LN",,"ROCKVILLE","MD","20850","01/29/2020","03/12/2020","03/23/2021","2,469","$187,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.21242 39.090256)"
"922011","Issued",,,,,,,,"08/02/2020","08/13/2020",,"2,510","$300,000.00","Customer Wants To Use ePlans,Pure Model 41MN Montrose","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"948822","Finaled","19865","GREEN VILLAGE","DR",,"MONTGOMERY VILLAGE","MD","20886","04/12/2021","08/12/2021","12/20/2021","2,160","$90,000.00","Customer Wants To Use ePlans,NEW TOWN HOUSE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"988555","Open","11006","OUTPOST","DR",,"GAITHERSBURG","MD","20878","03/31/2022",,,"140","$5,000.00","Customer Wants To Use ePlans,SDFS","BUILDING RESIDENTIAL PERMIT","ADD","TOWNHOUSE",,"POINT (-77.226902 39.088133)"
"865668","Finaled","3510","LANDING","WAY",,"SILVER SPRING","MD","20906","02/08/2019","03/21/2019","11/19/2019","2,794","$161,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"920254","Finaled","13122","HAWKEYE","ALY",,"CLARKSBURG","MD","20871","07/16/2020","12/02/2020","05/13/2021","2,805","$200,000.00","Customer Wants To Use ePlans,Lot 60GG Clarksburg Town Center West; IRC 2015 pure model RICHMOND II, 914388 - MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"971851","Finaled","5010","OAKMOORE","DR",,"ROCKVILLE","MD","20852","10/25/2021","11/29/2021","06/15/2022","2,509","$300,000.00","Customer Wants To Use ePlans,North Quarter, Lot 0103, Montrose","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"944711","Finaled","12711","VUILLARD","ST",,"SILVER SPRING","MD","20906","03/09/2021","03/16/2021","04/16/2021","216","$22,000.00","Customer Wants To Use ePlans,Install 12 395 watt solar panels (4.74 kw) on roof of townhouse","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,
"972389","Finaled","13126","DOWDENS STATION","WAY",,"CLARKSBURG","MD","20871","10/29/2021","12/06/2021","08/24/2022","2,576","$246,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"907294","Finaled","8010","GROVE","ST",,"SILVER SPRING","MD","20910","03/05/2020","07/20/2020","08/02/2021","2,608","$425,972.00","Customer Wants To Use ePlans,NEW END UNIT PER PLANS SEE TOWN HOUSE MODEL END UNIT AP#900709","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"992030","Finaled","9639","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","05/02/2022","06/10/2022","11/07/2022","2,160","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.19761 39.18285)"
"901185","Finaled","14126","JAEGER","RD",,"BOYDS","MD","20841","01/06/2020","02/07/2020","09/24/2020","2,772","$96,000.00","Customer Wants To Use ePlans,SCHUBERT TOWN HOUSE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"988910","Open","13605","ROBEY","RD",,"SILVER SPRING","MD","20904","04/04/2022",,,"50","$6,000.00","Customer Wants To Use ePlans,Proposed work is to restore and/or repair existing stair damaged by fire","BUILDING RESIDENTIAL PERMIT","RESTORE AND / OR REPAIR","TOWNHOUSE",,"POINT (-76.944081 39.080034)"
"956972","Finaled","7932","TURNCREST","DR",,"POTOMAC","MD","20854","06/18/2021","07/12/2021","10/08/2021","40","$25,000.00","Customer Wants To Use ePlans,Modify 1 floor platform and install a Stiltz Duo Alta elevator (2 stops)","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.162049 39.038605)"
"869181","Finaled","15660","TROLLEY","LN",,"SILVER SPRING","MD","20906","03/15/2019","04/29/2019","10/23/2019","2,162","$135,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"912586","Finaled","13271","DOWDENS RIDGE","DR",,"CLARKSBURG","MD","20871","05/04/2020","07/21/2020","02/26/2021","2,940","$152,000.00","Revision 1 - removed bio boxes from site plan. no change to building plans or sq footage.,Customer Wants To Use ePlans Customer Wants To Use ePlans,Build THREVISION Issued 8/19/2020","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.201531 39.072493)"
"984501","Finaled","12889","CLARKSBURG SQUARE","RD",,"CLARKSBURG","MD","20871","02/24/2022","04/26/2022","01/10/2023","2,889","$300,000.00","Customer Wants To Use ePlans,Lot 58H Clarksburg Town Center East, site specific plans submitted.Mixed work type permit.NEW CONSTRUCTION 2794 SQUARE FEETNEW DECK 95 SQUARE FEET[PT]","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.27092 39.24557)"
"911455","Finaled","15705","STEAMBOAT","WAY",,"SILVER SPRING","MD","20906","04/22/2020","05/14/2020","09/30/2020","1,728","$125,000.00","Customer Wants To Use ePlans,Build MPDU TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"934709","Finaled","7607","LAYTONIA","DR",,"GAITHERSBURG","MD","20877","11/27/2020","02/02/2021","06/15/2021","1,300","$75,000.00","Customer Wants To Use ePlans Interior work only,Add new full bathroom on the second floor for the master bedroom, open wall in the kitchen area to the living room replace furnace, and condensor replace copper pipes replace electrical panel and wiring installation of new siding.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.155358 39.152796)"
"980039","Finaled","8635","TERRACE GARDEN","WAY",,"BETHESDA","MD","20814","01/13/2022","02/24/2022","12/30/2022","400","$20,000.00","Customer Wants To Use ePlans, Remove non bearing walls and fixtures from existing master closet and bath. Construct new walls to create new bedroom and bath, new master closet and master bath.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.09577 38.9967)"
"971968","Finaled","9607","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","10/26/2021","01/25/2022","08/26/2022","1,728","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"933555","Issued","17607","LARCHMONT","TER",,"GAITHERSBURG","MD","20877","11/16/2020","08/24/2022",,"300","$5,000.00","Customer Wants To Use ePlans,Turn attic into conditionaed storage space.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.173305 39.146574)"
"953016","Finaled","5038","RANDOLPH","RD",,"ROCKVILLE","MD","20852","05/14/2021","05/28/2021","08/02/2022","2,550","$300,000.00","Customer Wants To Use ePlans,North Quarter Lot 44 Langston","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.100859 39.053699)"
"907612","Issued","1910","WESTCHESTER","DR",,"SILVER SPRING","MD","20902","03/09/2020","03/30/2020",,"350","$77,000.00","Interior work only,2 bathroom remodel, and creation of a new attic room. EPLANS OPTED IN","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.043594 39.040925)"
"961393","Finaled","9585","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","07/27/2021","09/24/2021","02/08/2022","2,176","$90,000.00","Customer Wants To Use ePlans,New townhouse","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"876379","Finaled","16015","COOLIDGE","AVE",,"SILVER SPRING","MD","20906","05/22/2019","06/25/2019","11/01/2019","1,824","$104,000.00","Customer Wants To Use ePlans,Build MPDU TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"902241","Finaled","14241","TRAVILAH","RD",,"ROCKVILLE","MD","20850","01/16/2020","03/12/2020","11/16/2020","2,127","$176,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.212195 39.091006)"
"861236","Finaled","11","BLUE JAY","WAY",,"CLARKSBURG","MD","20871","12/17/2018","01/17/2019","10/24/2019","2,816","$300,000.00","Customer Wants To Use ePlans,Cabin Branch lot 58R Finley II 22BF","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.285142 39.220785)"
"881638","Finaled","2371","WYETH","ST",,"SILVER SPRING","MD","20906","07/05/2019","08/01/2019","03/16/2020","1,877","$300,000.00","Customer Wants To Use ePlans,Glenmont Metrocenter Lot 154 Knox MPDU refer to: #788983 ***","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"990798","Finaled","20582","STRATH HAVEN","DR",,"MONTGOMERY VILLAGE","MD","20886","04/21/2022","06/10/2022","06/24/2022","0","$2,905.00","Customer Wants To Use ePlans,Installing 4.94kW roof mounted Solar PV System (13 panels)","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.191815 39.19293)"
"974209","Open",,,,,,,,"11/12/2021",,,"60","$750.00","Customer Wants To Use ePlans,small fire outside the apartment. Had to replace 2x6 wood underneath kitchen window and replace new siding.","BUILDING RESIDENTIAL PERMIT","RESTORE AND / OR REPAIR","TOWNHOUSE",,
"868660","Finaled","3340","PROVIDER","WAY",,"GERMANTOWN","MD","20874","03/11/2019","05/13/2019","11/25/2019","2,462","$110,800.00","Customer Wants To Use ePlans,Construct new residential townhome with deck - lot specific architecture - Lot 72 C-","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"982602","Finaled","9770","TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","02/07/2022","03/14/2022","08/09/2022","2,376","$90,000.00","Customer Wants To Use ePlans,NEW TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"868690","Finaled","20350","PEACEMAKER","DR",,"GERMANTOWN","MD","20874","03/11/2019","04/19/2019","01/23/2020","2,930","$131,900.00","Customer Wants To Use ePlans,construct new townhome with deck lot specific architecture lot 85C Century Towns please add Dani Radoye to this case for access and notifications","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"907303","Finaled","8012","GROVE","ST",,"SILVER SPRING","MD","20910","03/05/2020","07/20/2020","08/02/2021","2,608","$425,972.00","Customer Wants To Use ePlans,NEW TOWNHOME END UNIT MODEL PER PLANS - SEE MODEL HOME AP#890923","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"890923","Issued",,,,,,,,"09/25/2019","03/06/2020",,"2,604","$424,972.00","PURE MODEL ---Customer Wants To Use ePlans,22� Unit 1. Level 1 � half bath, 2. Level 1 � no wall between study and hallway, and 3. Level 2 � no fireplace in living room Please reference AP#890922 for submission drawings","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"876369","Finaled","15937","COOLIDGE","AVE",,"SILVER SPRING","MD","20906","05/22/2019","06/25/2019","09/22/2020","2,828","$152,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"907300","Finaled","8022","GROVE","ST",,"SILVER SPRING","MD","20910","03/05/2020","07/16/2020","08/03/2021","2,608","$425,972.00","Customer Wants To Use ePlans,NEW&nbsp; MODEL PER PLANS SEE MODEL HOME AP#890923","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"978185","Finaled","20011","RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","12/20/2021","02/03/2022","06/27/2022","1,728","$95,000.00","Customer Wants To Use ePlans,NEW TOWNHOUSE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"881430","Finaled","13605","HARRIER","WAY",,"CLARKSBURG","MD","20871","07/02/2019","07/26/2019","07/20/2020","2,513","$300,000.00","Customer Wants To Use ePlans,Cabin Branch lot 42S Hadden***ePlans","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.284172 39.21912)"
"960475","Finaled","19742","GREENSIDE","TER",,"MONTGOMERY VILLAGE","MD","20886","07/20/2021","07/28/2021","08/31/2021","496","$31,620.00","Customer Wants To Use ePlans,Installation of a 10.54kw roof-mounted solar system with 31 panels at 340 watts and 1 inverter.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.199805 39.180228)"
"874507","Finaled","14150","JAEGER","RD",,"BOYDS","MD","20841","05/06/2019","08/01/2019","02/10/2020","2,688","$90,000.00","Customer Wants To Use ePlans,LOT: 6 BLOCK: AF SUBDIVISION: CABIN BRANCH HOUSE TYPE: EDISON LAKE 2","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"988728","Finaled","9767","SANVITALIA","ST",,"BETHESDA","MD","20817","04/03/2022","04/29/2022","03/28/2023","1,815","$300,000.00","Customer Wants To Use ePlans,Amalyn lot 26C MPDU interior referback to Permit # 977452","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"925256","Finaled","15707","BRADFORD","RD",,"SILVER SPRING","MD","20906","09/01/2020","10/13/2020","03/23/2021","2,162","$144,000.00","Customer Wants To Use ePlans,Build TH","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.069121 39.112914)"
"947081","Finaled","13118","CLARKSBURG SQUARE","RD",,"CLARKSBURG","MD","20871","03/29/2021","04/29/2021","11/10/2021","2,980","$250,000.00","Customer Wants To Use ePlans,Lot 46GG, Clarksburg Town Center West; site specific Richmond model","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.277882 39.240175)"
